,Unnamed: 0,path,label,laplacian,gradient_magnitude,frequency_based,edge_based,height,widths
819,819,fin_dataset_last/blur/train/M240TP799_CH0820211206134530_15000.jpg,1,501.02022914886464,11.837184383805935,2578.439861160178,2.598974609375,640,480
820,820,fin_dataset_last/blur/train/M240TP799_CH0820211206134530_11500.jpg,1,501.6223338505956,11.257286225442927,2519.4983268380947,2.61142578125,640,480
821,821,fin_dataset_last/blur/train/M240TP799_CH0820211206133010_8500.jpg,1,396.1946586045582,13.110990869532763,2619.0797760685923,2.598974609375,640,480
822,822,fin_dataset_last/blur/train/M240TP799_CH0820211206124530_500.jpg,1,551.1480377176496,13.50114039761004,2683.7952234215218,2.610595703125,640,480
823,823,fin_dataset_last/blur/train/M240TP799_CH0820211206114530_3000.jpg,1,741.0202075410525,18.993680498426794,2869.43776410283,5.01201171875,640,480
824,824,fin_dataset_last/blur/train/M240TP799_CH0820211206204539_20500.jpg,1,373.72312326643214,9.734533988285175,2489.39435928427,2.750048828125,640,480
825,825,fin_dataset_last/blur/train/M240TP799_CH0820211206114530_7500.jpg,1,939.4330659822996,23.374414250922303,3043.217379488603,5.896044921875,640,480
826,826,fin_dataset_last/blur/train/M240TP799_CH0820211206223012_21500.jpg,1,688.099701155334,19.24228174882702,3547.9501462195008,7.516357421875,640,480
827,827,fin_dataset_last/blur/train/M240TP799_CH0820211206220012_14000.jpg,1,441.9666073688824,11.89174656965803,2788.533669108493,3.326123046875,640,480
828,828,fin_dataset_last/blur/train/M240TP799_CH0820211206234528_5500.jpg,1,419.6318860530851,13.074727790579624,2702.669584014573,3.5029296875,640,480
829,829,fin_dataset_last/blur/train/M240TP799_CH0820211206220012_10500.jpg,1,468.984089341386,13.843189676592448,3003.1905898058985,4.020068359375,640,480
830,830,fin_dataset_last/blur/train/M240TP799_CH0820211206234528_1000.jpg,1,610.6478238262492,15.444827396469533,2971.5977063574296,3.50625,640,480
831,831,fin_dataset_last/blur/train/M240TP799_CH0820211206133010_4500.jpg,1,395.4819933919271,13.21427897768688,2648.157142813376,2.642138671875,640,480
832,832,fin_dataset_last/blur/train/M240TP799_CH0820211206153010_16000.jpg,1,381.8167864979639,11.565302987148362,2571.70558891755,2.769970703125,640,480
833,833,fin_dataset_last/blur/train/M240TP799_CH0820211206153010_12500.jpg,1,394.4050832029553,11.900953823620094,2601.68249462006,2.78740234375,640,480
834,834,fin_dataset_last/blur/train/M240TP799_CH0820211206100019_13500.jpg,1,373.27988832194006,9.499938713466427,2328.336134124684,2.62470703125,640,480
835,835,fin_dataset_last/blur/train/M240TP799_CH0820211206134530_19000.jpg,1,364.399343888982,11.022858703783635,2435.125944865695,2.61474609375,640,480
836,836,fin_dataset_last/blur/train/M240TP799_CH0820211206100019_17000.jpg,1,464.2294701330821,12.9693525122096,2684.618977817417,2.7126953125,640,480
837,837,fin_dataset_last/blur/train/M240TP799_CH0820211206220012_18000.jpg,1,320.98149187617827,11.723179333378678,2731.6666168165057,3.073779296875,640,480
838,838,fin_dataset_last/blur/train/M240TP799_CH0820211206234528_9500.jpg,1,418.5576251466434,13.454566458604829,2762.7065608013418,3.77685546875,640,480
839,839,fin_dataset_last/blur/train/M240TP799_CH0820211206094539_10000.jpg,1,412.2851543253157,13.288004211961978,2580.4511656247764,3.06298828125,640,480
840,840,fin_dataset_last/blur/train/M240TP799_CH0820211206094539_14500.jpg,1,379.2250764020177,14.438439772845122,2715.754247242341,3.08291015625,640,480
841,841,fin_dataset_last/blur/train/M240TP799_CH0820211206180009_17000.jpg,1,540.7600005443891,19.684454712327177,3796.726275306954,6.6373046875,640,480
842,842,fin_dataset_last/blur/train/M240TP799_CH0820211206143010_4500.jpg,1,436.8316790855302,10.43866606159292,2465.205358673715,2.5765625,640,480
843,843,fin_dataset_last/blur/train/M240TP799_CH0820211206123010_22000.jpg,1,528.6093780136108,14.313058412959617,2733.7650467782382,2.944287109375,640,480
844,844,fin_dataset_last/blur/train/M240TP799_CH0820211206103237_4000.jpg,1,606.3746567532748,12.848694070257782,2679.5475639459946,2.584033203125,640,480
845,845,fin_dataset_last/blur/train/M240TP799_CH0820211206151530_13500.jpg,1,389.8810444149334,11.38070900899709,2529.728402118862,2.72265625,640,480
846,846,fin_dataset_last/blur/train/M240TP799_CH0820211206151530_17000.jpg,1,393.5630806212957,11.16959019567008,2534.285260375189,2.710205078125,640,480
847,847,fin_dataset_last/blur/train/M240TP799_CH0820211206104518_7500.jpg,1,476.2878607767317,11.0097430474047,2531.8185941463457,2.569921875,640,480
848,848,fin_dataset_last/blur/train/M240TP799_CH0820211206163010_18000.jpg,1,744.3203235045964,16.246903725784346,3166.93607636178,2.740087890625,640,480
849,849,fin_dataset_last/blur/train/M240TP799_CH0820211206104518_3000.jpg,1,515.3383459970682,13.428902932630288,2707.297727421803,2.70771484375,640,480
850,850,fin_dataset_last/blur/train/M240TP799_CH0820211206100019_8000.jpg,1,428.09537728368986,13.2893937125504,2674.200131956405,3.226513671875,640,480
851,851,fin_dataset_last/blur/train/M240TP799_CH0820211206170010_16500.jpg,1,399.139289696206,11.66362882457188,2692.296003470315,3.067138671875,640,480
852,852,fin_dataset_last/blur/train/M240TP799_CH0820211206233008_3000.jpg,1,492.2729824815432,14.691140646576626,3196.902405683374,4.22841796875,640,480
853,853,fin_dataset_last/blur/train/M240TP799_CH0820211206170010_12000.jpg,1,457.3343204208374,15.682991531304218,3161.437814921381,4.640966796875,640,480
854,854,fin_dataset_last/blur/train/M240TP799_CH0820211206133010_19000.jpg,1,562.9968806876182,11.8673000600868,2559.999478429244,3.1642578125,640,480
855,855,fin_dataset_last/blur/train/M240TP799_CH0820211206101539_4000.jpg,1,513.4220614583332,13.105002743336064,2665.706505181978,2.72099609375,640,480
856,856,fin_dataset_last/blur/train/M240TP799_CH0820211206104518_10000.jpg,1,423.8924030429416,13.698563876303378,2612.9006025295325,3.43818359375,640,480
857,857,fin_dataset_last/blur/train/M240TP799_CH0820211206163010_1000.jpg,1,563.202355186452,13.324355196546666,2869.5046685733914,2.88369140625,640,480
858,858,fin_dataset_last/blur/train/M240TP799_CH0820211206141530_8500.jpg,1,399.9026277329763,12.600005191236264,2579.077358029247,2.703564453125,640,480
859,859,fin_dataset_last/blur/train/M240TP799_CH0820211206131530_18000.jpg,1,385.7500465552012,12.875679667871404,2602.832263667285,2.584033203125,640,480
860,860,fin_dataset_last/blur/train/M240TP799_CH0820211206094539_4500.jpg,1,417.836547207292,13.434957386982758,2595.7157590583697,2.9650390625,640,480
861,861,fin_dataset_last/blur/train/M240TP799_CH0820211206161502_9500.jpg,1,317.49565392599106,12.605187992780214,2612.791916006729,2.937646484375,640,480
862,862,fin_dataset_last/blur/train/M240TP799_CH0820211206140010_18500.jpg,1,416.2679994580481,12.088952082031913,2542.33179685034,2.603125,640,480
863,863,fin_dataset_last/blur/train/M240TP799_CH0820211206224532_1000.jpg,1,799.9295285165998,19.259118136035315,3488.6909327672247,6.696240234375,640,480
864,864,fin_dataset_last/blur/train/M240TP799_CH0820211206204539_8000.jpg,1,375.68175350561137,12.125043082412644,2836.360526209982,3.880615234375,640,480
865,865,fin_dataset_last/blur/train/M240TP799_CH0820211206161502_1000.jpg,1,450.2463868774309,14.36368579632128,3026.965671297556,4.12216796875,640,480
866,866,fin_dataset_last/blur/train/M240TP799_CH0820211206161502_5500.jpg,1,524.9717910529139,15.173577123761415,3038.2503777499705,3.8880859375,640,480
867,867,fin_dataset_last/blur/train/M240TP799_CH0820211206131530_14000.jpg,1,456.15731318965504,12.603408972633291,2583.6451734138977,2.61640625,640,480
868,868,fin_dataset_last/blur/train/M240TP799_CH0820211206131530_10500.jpg,1,435.2356067869398,11.92542200301305,2561.1228694161723,2.610595703125,640,480
869,869,fin_dataset_last/blur/train/M240TP799_CH0820211206141530_4500.jpg,1,415.0876834021568,12.062264297829314,2571.54477795584,2.62802734375,640,480
870,870,fin_dataset_last/blur/train/M240TP799_CH0820211206144530_2000.jpg,1,505.55242043351086,12.278408224126697,2588.8912788038524,2.6728515625,640,480
871,871,fin_dataset_last/blur/train/M240TP799_CH0820211206144530_6500.jpg,1,496.2740555999649,12.439267157542062,2599.3942341539896,2.79736328125,640,480
872,872,fin_dataset_last/blur/train/M240TP799_CH0820211206204539_4000.jpg,1,554.1376820203986,13.590045885910255,3151.4723510339604,4.445068359375,640,480
873,873,fin_dataset_last/blur/train/M240TP799_CH0820211206220012_7500.jpg,1,496.0531664784325,13.50293401717479,3188.820921459584,4.82607421875,640,480
874,874,fin_dataset_last/blur/train/M240TP799_CH0820211206140010_10000.jpg,1,371.76527655012336,11.063719092598578,2482.697423501382,2.61806640625,640,480
875,875,fin_dataset_last/blur/train/M240TP799_CH0820211206140010_14500.jpg,1,412.0911463203325,12.770704832483869,2645.780016384681,2.592333984375,640,480
876,876,fin_dataset_last/blur/train/M240TP799_CH0820211206143010_21000.jpg,1,445.3005729827457,12.382985474265094,2573.125132832063,2.764990234375,640,480
877,877,fin_dataset_last/blur/train/M240TP799_CH0820211206114530_20000.jpg,1,643.4541119778846,17.198307597928007,2823.600470750052,4.83935546875,640,480
878,878,fin_dataset_last/blur/train/M240TP799_CH0820211206133010_11500.jpg,1,426.7189309812757,12.215265208988134,2527.143365167005,2.592333984375,640,480
879,879,fin_dataset_last/blur/train/M240TP799_CH0820211206133010_15000.jpg,1,441.4979219155947,12.895645486995072,2661.11904676938,2.970849609375,640,480
880,880,fin_dataset_last/blur/train/M240TP799_CH0820211206171530_7000.jpg,1,466.8971819830576,15.058342008545065,3137.7790797154557,4.66171875,640,480
881,881,fin_dataset_last/blur/train/M240TP799_CH0820211206214532_19500.jpg,1,432.2640721149024,12.68304612849495,2893.541546272153,3.452294921875,640,480
882,882,fin_dataset_last/blur/train/M240TP799_CH0820211206143010_17000.jpg,1,502.0219256395872,12.405016182027683,2741.654572881905,2.877880859375,640,480
883,883,fin_dataset_last/blur/train/M240TP799_CH0820211206143010_13500.jpg,1,458.5655712880029,12.577826579592855,2590.172502105704,2.609765625,640,480
884,884,fin_dataset_last/blur/train/M240TP799_CH0820211206183006_4500.jpg,1,481.4792123718154,10.931638049982752,2568.1917092439157,3.00986328125,640,480
885,885,fin_dataset_last/blur/train/M240TP799_CH0820211206174529_0.jpg,1,670.1769848527272,14.504024356430095,2988.4919564119973,2.831396484375,640,480
886,886,fin_dataset_last/blur/train/M240TP799_CH0820211206200027_2500.jpg,1,404.9993847358598,10.394591216889822,2365.3172419829207,2.623046875,640,480
887,887,fin_dataset_last/blur/train/M240TP799_CH0820211206174529_11000.jpg,1,396.34495471695794,11.763315049631904,2780.698083668002,3.203271484375,640,480
888,888,fin_dataset_last/blur/train/M240TP799_CH0820211206174529_15500.jpg,1,375.0606622212304,11.713233563953404,2786.56527686462,3.37841796875,640,480
889,889,fin_dataset_last/blur/train/M240TP799_CH0820211206173010_19000.jpg,1,710.8888845416596,18.47196417525264,3320.7225731142453,4.184423828125,640,480
890,890,fin_dataset_last/blur/train/M240TP799_CH0820211206114530_12500.jpg,1,419.7347951928774,10.988584400734164,2417.401027629984,3.0115234375,640,480
891,891,fin_dataset_last/blur/train/M240TP799_CH0820211206141530_12500.jpg,1,392.76393122048887,10.43753609966716,2454.672137197095,2.58486328125,640,480
892,892,fin_dataset_last/blur/train/M240TP799_CH0820211206114530_16000.jpg,1,429.78913463413465,12.010048125876454,2589.8505760702915,3.706298828125,640,480
893,893,fin_dataset_last/blur/train/M240TP799_CH0820211206170010_20500.jpg,1,470.9174024484847,14.654677398829548,3072.600155697319,4.49072265625,640,480
894,894,fin_dataset_last/blur/train/M240TP799_CH0820211206210452_2500.jpg,1,456.04545938703774,13.320914548297033,2909.8862400210164,2.7791015625,640,480
895,895,fin_dataset_last/blur/train/M240TP799_CH0820211206210452_6000.jpg,1,685.5794944320678,13.982222157644909,2932.281256503632,2.90693359375,640,480
896,896,fin_dataset_last/blur/train/M240TP799_CH0820211206113930_5500.jpg,1,543.9142026621078,12.927139569206249,2746.5956056238074,2.886181640625,640,480
897,897,fin_dataset_last/blur/train/M240TP799_CH0820211206113930_1000.jpg,1,565.0624221190984,11.927329341085697,2567.6059236201404,2.623046875,640,480
898,898,fin_dataset_last/blur/train/M240TP799_CH0820211206171530_14000.jpg,1,555.522568190511,16.878922930711635,3606.746852598854,5.48017578125,640,480
899,899,fin_dataset_last/blur/train/M240TP799_CH0820211206085329_4500.jpg,1,451.4433455627338,10.595349298581803,2435.927782422174,2.58154296875,640,480
900,900,fin_dataset_last/blur/train/M240TP799_CH0820211206214532_6000.jpg,1,426.1915038889143,12.17639764534473,2765.3752744779035,3.260546875,640,480
901,901,fin_dataset_last/blur/train/M240TP799_CH0820211206171530_10500.jpg,1,477.8845027099611,15.738269348943302,3280.630043641565,4.851806640625,640,480
902,902,fin_dataset_last/blur/train/M240TP799_CH0820211206124530_10500.jpg,1,376.3774925252171,10.548306545999877,2386.6416112905263,2.612255859375,640,480
903,903,fin_dataset_last/blur/train/M240TP799_CH0820211206214532_2500.jpg,1,418.8074674309625,12.213785099570472,2848.699920125729,3.034765625,640,480
904,904,fin_dataset_last/blur/train/M240TP799_CH0820211206220012_18500.jpg,1,471.74476795780384,13.137891633590677,3064.7954355782244,3.86650390625,640,480
905,905,fin_dataset_last/blur/train/M240TP799_CH0820211206234528_9000.jpg,1,428.2815296033119,12.232879042501793,2622.7005939568407,3.78017578125,640,480
906,906,fin_dataset_last/blur/train/M240TP799_CH0820211206153010_12000.jpg,1,385.53905294795567,11.760865608475502,2619.2675578344138,2.875390625,640,480
907,907,fin_dataset_last/blur/train/M240TP799_CH0820211206153010_16500.jpg,1,378.3164003648122,11.74495295528146,2582.9932874212177,2.782421875,640,480
908,908,fin_dataset_last/blur/train/M240TP799_CH0820211206100019_17500.jpg,1,384.2181194718679,11.569597001913008,2471.017946482665,2.6197265625,640,480
909,909,fin_dataset_last/blur/train/M240TP799_CH0820211206134530_19500.jpg,1,431.54851248334256,10.526998485852054,2452.533183869756,2.58818359375,640,480
910,910,fin_dataset_last/blur/train/M240TP799_CH0820211206100019_13000.jpg,1,401.3275227353308,9.70790250987657,2328.5405282119614,2.6197265625,640,480
911,911,fin_dataset_last/blur/train/M240TP799_CH0820211206163010_18500.jpg,1,351.4986610628656,11.8049146094821,2741.379136689783,3.41328125,640,480
912,912,fin_dataset_last/blur/train/M240TP799_CH0820211206104518_3500.jpg,1,502.99512561781125,12.095264911119395,2640.481192960887,2.702734375,640,480
913,913,fin_dataset_last/blur/train/M240TP799_CH0820211206104518_7000.jpg,1,459.9004979446304,12.111259192025193,2590.4581925157777,2.69443359375,640,480
914,914,fin_dataset_last/blur/train/M240TP799_CH0820211206094539_14000.jpg,1,496.4184157538414,14.35587399732598,2711.033772773392,2.835546875,640,480
915,915,fin_dataset_last/blur/train/M240TP799_CH0820211206143010_4000.jpg,1,412.8510846326087,11.148704184800543,2517.778964049077,2.67451171875,640,480
916,916,fin_dataset_last/blur/train/M240TP799_CH0820211206180009_17500.jpg,1,456.9062334518326,17.948230538570403,3724.003716632222,5.3955078125,640,480
917,917,fin_dataset_last/blur/train/M240TP799_CH0820211206180009_13000.jpg,1,468.05867573113966,14.914051039603937,3103.2934352085326,4.137109375,640,480
918,918,fin_dataset_last/blur/train/M240TP799_CH0820211206123010_22500.jpg,1,468.5184798019304,13.039344509493947,2641.7179320006703,2.6330078125,640,480
919,919,fin_dataset_last/blur/train/M240TP799_CH0820211206103237_4500.jpg,1,557.8825849671997,13.318658386443246,2726.1008388251303,2.753369140625,640,480
920,920,fin_dataset_last/blur/train/M240TP799_CH0820211206204539_0.jpg,1,485.9188415526919,14.656182444358304,3306.397005432433,5.6677734375,640,480
921,921,fin_dataset_last/blur/train/M240TP799_CH0820211206103237_16500.jpg,1,572.766934652106,13.915507278172054,2781.507888513486,2.9716796875,640,480
922,922,fin_dataset_last/blur/train/M240TP799_CH0820211206103237_12000.jpg,1,531.3513127143756,12.497261811614772,2658.6196590869054,2.66953125,640,480
923,923,fin_dataset_last/blur/train/M240TP799_CH0820211206164530_3500.jpg,1,393.1947492131552,12.679913851386331,2715.886694610789,3.163427734375,640,480
924,924,fin_dataset_last/blur/train/M240TP799_CH0820211206163010_14500.jpg,1,312.78367546792566,11.213063911368172,2564.178032034027,2.7857421875,640,480
925,925,fin_dataset_last/blur/train/M240TP799_CH0820211206110035_12500.jpg,1,468.9459502662552,13.774082234686606,2669.9152266749247,2.603955078125,640,480
926,926,fin_dataset_last/blur/train/M240TP799_CH0820211206110035_16000.jpg,1,501.0218669268184,12.911274426554156,2626.779907542986,2.726806640625,640,480
927,927,fin_dataset_last/blur/train/M240TP799_CH0820211206163010_10000.jpg,1,419.2861068344118,13.48988278628231,2847.079822050414,3.0912109375,640,480
928,928,fin_dataset_last/blur/train/M240TP799_CH0820211206103237_8500.jpg,1,485.3010302700044,11.828514055091729,2596.064884184783,2.6662109375,640,480
929,929,fin_dataset_last/blur/train/M240TP799_CH0820211206223012_3500.jpg,1,811.7357380281979,18.696879320819,3497.7149284404863,6.52607421875,640,480
930,930,fin_dataset_last/blur/train/M240TP799_CH0820211206144530_21500.jpg,1,347.8872147457442,10.17443256344119,2380.808308001853,2.5666015625,640,480
931,931,fin_dataset_last/blur/train/M240TP799_CH0820211206143010_8000.jpg,1,501.3250789048515,12.59506818447479,2633.1134279995254,2.72099609375,640,480
932,932,fin_dataset_last/blur/train/M240TP799_CH0820211206114530_7000.jpg,1,414.5786171260834,10.760154507405495,2409.759048143742,2.6529296875,640,480
933,933,fin_dataset_last/blur/train/M240TP799_CH0820211206204539_20000.jpg,1,464.2434242523086,12.30613682675576,2793.8490166710058,3.35517578125,640,480
934,934,fin_dataset_last/blur/train/M240TP799_CH0820211206114530_3500.jpg,1,407.82836160658735,11.564316935106335,2437.49679820573,3.113623046875,640,480
935,935,fin_dataset_last/blur/train/M240TP799_CH0820211206224532_0.jpg,1,658.25064086735,20.757220146526286,3708.809988679696,7.488134765625,640,480
936,936,fin_dataset_last/blur/train/M240TP799_CH0820211206220012_10000.jpg,1,522.8990268752946,13.84246621853039,3017.9228213158112,4.01923828125,640,480
937,937,fin_dataset_last/blur/train/M240TP799_CH0820211206234528_1500.jpg,1,293.1960238136185,11.027378320673698,2542.8771501610318,2.917724609375,640,480
938,938,fin_dataset_last/blur/train/M240TP799_CH0820211206223012_21000.jpg,1,724.4168497802312,19.34120564871939,3519.0198467228483,7.265673828125,640,480
939,939,fin_dataset_last/blur/train/M240TP799_CH0820211206234528_5000.jpg,1,479.57634534094063,10.9237878100231,2616.0221294357257,3.3435546875,640,480
940,940,fin_dataset_last/blur/train/M240TP799_CH0820211206161502_500.jpg,1,360.0338806109958,11.747358817860784,2572.106109797286,3.01650390625,640,480
941,941,fin_dataset_last/blur/train/M240TP799_CH0820211206134530_11000.jpg,1,501.226331600348,11.28316344701514,2512.877103239459,2.6296875,640,480
942,942,fin_dataset_last/blur/train/M240TP799_CH0820211206134530_15500.jpg,1,499.9735398386213,11.24455401185634,2524.6109871996646,2.608935546875,640,480
943,943,fin_dataset_last/blur/train/M240TP799_CH0820211206110035_20000.jpg,1,498.4058759032782,11.711948337334274,2648.614771499031,2.821435546875,640,480
944,944,fin_dataset_last/blur/train/M240TP799_CH0820211206210452_500.jpg,1,448.40943718109145,13.0151459474102,2776.3717053398896,2.85048828125,640,480
945,945,fin_dataset_last/blur/train/M240TP799_CH0820211206154530_4500.jpg,1,399.01497110111455,12.241334842030602,2655.6685384427947,2.917724609375,640,480
946,946,fin_dataset_last/blur/train/M240TP799_CH0820211206181526_18000.jpg,1,414.97682357651394,12.083181619729226,2720.415061598774,3.22568359375,640,480
947,947,fin_dataset_last/blur/train/M240TP799_CH0820211206210019_500.jpg,1,373.5914914741412,9.702041686374152,2415.3624382691914,2.665380859375,640,480
948,948,fin_dataset_last/blur/train/M240TP799_CH0820211206151530_6500.jpg,1,560.0558939920642,10.9343063827031,2518.992522153928,2.710205078125,640,480
949,949,fin_dataset_last/blur/train/M240TP799_CH0820211206144530_17500.jpg,1,539.4023811846307,10.641335914537745,2595.5439332973283,2.623876953125,640,480
950,950,fin_dataset_last/blur/train/M240TP799_CH0820211206221532_12500.jpg,1,792.4098237948945,19.16410986124617,3473.946988769369,6.70869140625,640,480
951,951,fin_dataset_last/blur/train/M240TP799_CH0820211206144530_13000.jpg,1,502.4411203083883,12.551527156559803,2614.1691757344934,2.76748046875,640,480
952,952,fin_dataset_last/blur/train/M240TP799_CH0820211206213012_19000.jpg,1,459.0620256855329,12.48007235045474,2752.091806215233,3.752783203125,640,480
953,953,fin_dataset_last/blur/train/M240TP799_CH0820211206220012_22500.jpg,1,574.9299108347467,14.164582856045469,3047.535882535078,4.349609375,640,480
954,954,fin_dataset_last/blur/train/M240TP799_CH0820211206223012_17000.jpg,1,834.5446377182005,18.45112499989617,3488.953578975663,6.561767578125,640,480
955,955,fin_dataset_last/blur/train/M240TP799_CH0820211206211532_18000.jpg,1,476.9021526590559,12.592043246654626,2695.7744116752947,3.207421875,640,480
956,956,fin_dataset_last/blur/train/M240TP799_CH0820211206204539_16000.jpg,1,400.9060820420584,11.606532066228024,2833.0366582712422,3.306201171875,640,480
957,957,fin_dataset_last/blur/train/M240TP799_CH0820211206204539_12500.jpg,1,384.6145117176905,11.738732053199325,2739.963998260816,3.36181640625,640,480
958,958,fin_dataset_last/blur/train/M240TP799_CH0820211206143010_500.jpg,1,648.2856007873113,14.185947702973683,2746.2150052693123,2.7392578125,640,480
959,959,fin_dataset_last/blur/train/M240TP799_CH0820211206181526_8000.jpg,1,487.07108095142576,14.699144730111607,3089.977935312342,4.292333984375,640,480
960,960,fin_dataset_last/blur/train/M240TP799_CH0820211206111524_4000.jpg,1,520.8729573097124,12.998480781224451,2618.3809155371678,2.609765625,640,480
961,961,fin_dataset_last/blur/train/M240TP799_CH0820211206121530_6500.jpg,1,463.6814636103205,11.897916790930829,2551.923624295589,2.58486328125,640,480
962,962,fin_dataset_last/blur/train/M240TP799_CH0820211206121530_2000.jpg,1,435.09937152200274,11.584142180237166,2493.1158091730185,2.62138671875,640,480
963,963,fin_dataset_last/blur/train/M240TP799_CH0820211206174529_8500.jpg,1,374.3441283660465,11.684145840597722,2768.4297479950715,3.12939453125,640,480
964,964,fin_dataset_last/blur/train/M240TP799_CH0820211206120010_6500.jpg,1,532.9022355738321,12.865488035789577,2694.2403298161794,2.985791015625,640,480
965,965,fin_dataset_last/blur/train/M240TP799_CH0820211206120010_2000.jpg,1,932.4942267811672,21.973393336635898,2915.900552785954,5.808056640625,640,480
966,966,fin_dataset_last/blur/train/M240TP799_CH0820211206124530_8500.jpg,1,418.8106907118057,10.802480471954944,2423.816408484874,2.574072265625,640,480
967,967,fin_dataset_last/blur/train/M240TP799_CH0820211206121530_15500.jpg,1,468.0273111376339,13.76745046582132,2639.305251353595,2.62802734375,640,480
968,968,fin_dataset_last/blur/train/M240TP799_CH0820211206153010_20500.jpg,1,392.46492716165136,11.851351514628703,2584.735168785,2.78740234375,640,480
969,969,fin_dataset_last/blur/train/M240TP799_CH0820211206231848_1500.jpg,1,383.07568087560855,11.711371440266738,2711.630673439554,3.678076171875,640,480
970,970,fin_dataset_last/blur/train/M240TP799_CH0820211206231848_5000.jpg,1,364.6845199374729,12.517031998738254,2882.167601649943,3.880615234375,640,480
971,971,fin_dataset_last/blur/train/M240TP799_CH0820211206100019_21500.jpg,1,458.7675278663528,13.831683476749104,2718.0157921471146,2.97001953125,640,480
972,972,fin_dataset_last/blur/train/M240TP799_CH0820211206111524_8000.jpg,1,494.5749121051365,12.11749262381674,2621.368140119234,2.60146484375,640,480
973,973,fin_dataset_last/blur/train/M240TP799_CH0820211206180009_7500.jpg,1,382.9366668154291,11.781469350517655,2777.9500883663045,3.4564453125,640,480
974,974,fin_dataset_last/blur/train/M240TP799_CH0820211206180009_3000.jpg,1,396.7149001434221,12.008480787349177,2791.992530963956,3.41826171875,640,480
975,975,fin_dataset_last/blur/train/M240TP799_CH0820211206141530_0.jpg,1,418.2362466819657,11.889582639460102,2549.7766887993994,2.58486328125,640,480
976,976,fin_dataset_last/blur/train/M240TP799_CH0820211206111524_13000.jpg,1,475.1117636691625,12.354897913949577,2558.9139663547858,2.746728515625,640,480
977,977,fin_dataset_last/blur/train/M240TP799_CH0820211206210019_4000.jpg,1,787.5136224365239,16.17491498969806,3236.748146033304,2.816455078125,640,480
978,978,fin_dataset_last/blur/train/M240TP799_CH0820211206111524_17500.jpg,1,463.7599136433494,12.857607436133687,2605.440770957912,2.977490234375,640,480
979,979,fin_dataset_last/blur/train/M240TP799_CH0820211206151530_21500.jpg,1,388.7643568593237,11.482190473679244,2509.704973658452,2.715185546875,640,480
980,980,fin_dataset_last/blur/train/M240TP799_CH0820211206101539_11500.jpg,1,617.8808082897503,12.894850784728366,2652.548018007839,2.702734375,640,480
981,981,fin_dataset_last/blur/train/M240TP799_CH0820211206213012_8500.jpg,1,484.4256172678207,13.381432631283053,2826.746472433991,3.356005859375,640,480
982,982,fin_dataset_last/blur/train/M240TP799_CH0820211206233008_19000.jpg,1,523.4181651644283,14.074690967136505,3130.0292749876417,3.99931640625,640,480
983,983,fin_dataset_last/blur/train/M240TP799_CH0820211206161502_11500.jpg,1,290.89403090006505,10.129833120579322,2419.356942486046,2.821435546875,640,480
984,984,fin_dataset_last/blur/train/M240TP799_CH0820211206161502_15000.jpg,1,462.38456753726535,12.794817022603487,2778.681026850764,2.755029296875,640,480
985,985,fin_dataset_last/blur/train/M240TP799_CH0820211206181526_14000.jpg,1,403.2558967810313,12.478436731620542,2734.4513027856165,3.2107421875,640,480
986,986,fin_dataset_last/blur/train/M240TP799_CH0820211206181526_10500.jpg,1,532.010310857296,12.527288213884695,3007.0776633277865,3.58095703125,640,480
987,987,fin_dataset_last/blur/train/M240TP799_CH0820211206180009_21500.jpg,1,294.41207584597265,11.804803223248054,2721.302581805024,3.01484375,640,480
988,988,fin_dataset_last/blur/train/M240TP799_CH0820211206220012_12000.jpg,1,515.5977475036618,15.565464980160224,3058.709268674412,3.02978515625,640,480
989,989,fin_dataset_last/blur/train/M240TP799_CH0820211206234528_3500.jpg,1,382.9347520611974,11.919770129924624,2866.6876106905465,3.380908203125,640,480
990,990,fin_dataset_last/blur/train/M240TP799_CH0820211206220012_16500.jpg,1,690.4437225233293,14.980307236507118,3069.1637189754942,2.88203125,640,480
991,991,fin_dataset_last/blur/train/M240TP799_CH0820211206114530_5000.jpg,1,412.2476547876995,11.57737848575701,2449.616325983898,3.17421875,640,480
992,992,fin_dataset_last/blur/train/M240TP799_CH0820211206114530_1500.jpg,1,390.78261377197913,11.817479820430709,2453.347037423872,2.582373046875,640,480
993,993,fin_dataset_last/blur/train/M240TP799_CH0820211206100019_19500.jpg,1,758.4138073348892,14.821000828314853,2831.9550015844097,3.915478515625,640,480
994,994,fin_dataset_last/blur/train/photo_2021-12-23_10-40-05.jpg,1,372.26923573705886,12.403478519065654,2796.926437093621,2.01708984375,640,480
995,995,fin_dataset_last/blur/train/M240TP799_CH0820211206134530_13000.jpg,1,506.58077486568016,11.321729296807751,2547.3542473692846,2.615576171875,640,480
996,996,fin_dataset_last/blur/train/M240TP799_CH0820211206134530_17500.jpg,1,766.8298349354637,12.343299991067113,2699.201654611628,3.19248046875,640,480
997,997,fin_dataset_last/blur/train/M240TP799_CH0820211206163010_16500.jpg,1,652.0679453313194,15.60199378527924,3089.271493893083,3.228173828125,640,480
998,998,fin_dataset_last/blur/train/M240TP799_CH0820211206163010_12000.jpg,1,344.9354441968174,10.504699570579172,2484.9970418033336,2.68779296875,640,480
