,path,label,laplacian,laplacian_ms,gradient_magnitude,gradient_magnitude_ms,frequency_based_numpy,frequency_based_numpy_ms,frequency_based_numba,frequency_based_numba_ms,frequency_based_scipy,frequency_based_scipy_ms,edge_based,edge_based_ms,height,widths
214,fin_dataset_last/blur/train/M240TP799_CH0820211206110035_20500.jpg,1,588.8083715993139,1.3866424560546875,14.149848118096594,2.8769969940185547,2850.9824933039745,6.471872329711914,2850.9824933039768,8.255958557128906,7.339861544206004,6.190061569213867,3.3302734375,0.8380413055419922,640,480
215,fin_dataset_last/blur/train/M240TP799_CH0820211206133010_16500.jpg,1,509.2631302076555,1.4202594757080078,11.121196875900704,2.986431121826172,2547.2275540531105,5.808115005493164,2547.2275540530804,8.044242858886719,7.2660072390018255,6.763219833374023,2.593994140625,0.5297660827636719,640,480
216,fin_dataset_last/blur/train/M240TP799_CH0820211206220012_9500.jpg,1,343.82864421606064,1.5172958374023438,11.508940344641676,3.002166748046875,2694.0377838747077,8.565664291381836,2694.037783874671,8.195638656616211,7.333607131404727,7.0705413818359375,3.063818359375,0.5290508270263672,640,480
217,fin_dataset_last/blur/train/M240TP799_CH0820211206231848_0.jpg,1,703.4951606808872,1.764059066772461,14.512587025545514,3.0317306518554688,3037.9962292345162,5.778074264526367,3037.996229234437,8.519172668457031,7.371308511885267,6.172895431518555,3.27880859375,0.5168914794921875,640,480
218,fin_dataset_last/blur/train/M240TP799_CH0820211206104518_1500.jpg,1,513.3726115993499,1.3272762298583984,13.22940770202419,3.075838088989258,2708.743195143869,6.232738494873047,2708.743195143864,8.611202239990234,7.328226257942445,6.191015243530273,2.6794921875,0.4897117614746094,640,480
219,fin_dataset_last/blur/train/M240TP799_CH0820211206210019_3000.jpg,1,428.07898222366964,1.3606548309326172,11.09298067626214,2.9196739196777344,2609.684701734238,6.56437873840332,2609.6847017342407,8.656978607177734,7.307744279002639,6.42704963684082,2.91689453125,0.5850791931152344,640,480
220,fin_dataset_last/blur/train/M240TP799_CH0820211206085329_5500.jpg,1,391.7012310911389,1.4510154724121094,10.03478255039897,2.9730796813964844,2339.158810458918,5.735874176025391,2339.1588104589223,8.004188537597656,7.2580637741581056,6.781339645385742,2.618896484375,0.6606578826904297,640,480
221,fin_dataset_last/blur/train/M240TP799_CH0820211206143010_8000.jpg,1,500.7301030959979,1.7733573913574219,12.51038745773315,3.010272979736328,2630.8923854634327,5.989551544189453,2630.892385463386,8.327245712280273,7.303309341573842,6.7348480224609375,2.72763671875,0.4990100860595703,640,480
222,fin_dataset_last/blur/train/M240TP799_CH0820211206231848_7000.jpg,1,455.33519870296055,1.4264583587646484,13.759555520874926,3.311634063720703,3106.5057454348034,5.796670913696289,3106.5057454348143,8.607149124145508,7.431608671157523,6.23011589050293,3.779345703125,0.5185604095458984,640,480
223,fin_dataset_last/blur/train/M240TP799_CH0820211206134530_11500.jpg,1,501.3181946153006,1.3484954833984375,11.160969785734025,2.8831958770751953,2517.7350720841564,6.523847579956055,2517.73507208416,8.286476135253906,7.274480708183591,6.261110305786133,2.60478515625,0.5128383636474609,640,480
224,fin_dataset_last/blur/train/M240TP799_CH0820211206141530_13500.jpg,1,644.0892104837632,1.3704299926757812,13.47116940166755,2.9523372650146484,2717.8346272412723,5.900382995605469,2717.8346272412664,8.046388626098633,7.294565585767132,7.049322128295898,2.677001953125,0.5068778991699219,640,480
225,fin_dataset_last/blur/train/M240TP799_CH0820211206114530_12000.jpg,1,789.4992073525325,1.4884471893310547,19.853824860322522,2.941608428955078,3003.361914301716,5.81812858581543,3003.3619143017695,8.225440979003906,7.367270468219076,6.664276123046875,5.02197265625,0.5066394805908203,640,480
226,fin_dataset_last/blur/train/M240TP799_CH0820211206211532_500.jpg,1,452.3042316595713,1.7819404602050781,11.588272284891042,3.541707992553711,2644.34590860131,6.3877105712890625,2644.3459086012667,8.744239807128906,7.337133238888092,7.753610610961914,3.078759765625,0.5135536193847656,640,480
227,fin_dataset_last/blur/train/M240TP799_CH0820211206104518_9000.jpg,1,517.7610370177268,1.363992691040039,13.97650138148063,3.2477378845214844,2653.625791821229,5.882024765014648,2653.6257918212145,8.677005767822266,7.288402243548157,6.291866302490234,2.702734375,0.49567222595214844,640,480
228,fin_dataset_last/blur/train/M240TP799_CH0820211206131530_13500.jpg,1,472.08174668628914,1.3778209686279297,12.41029675033165,3.0083656311035156,2595.8654930453267,6.572961807250977,2595.865493045325,8.371591567993164,7.290004222415816,6.275415420532227,2.603955078125,0.5314350128173828,640,480
229,fin_dataset_last/blur/train/M240TP799_CH0820211206180009_5500.jpg,1,393.4789066446516,1.4684200286865234,11.77139715793107,2.8476715087890625,2799.176940203852,5.800008773803711,2799.1769402038817,8.081674575805664,7.4032708779939655,6.821870803833008,3.45146484375,0.5257129669189453,640,480
230,fin_dataset_last/blur/train/M240TP799_CH0820211206234528_1500.jpg,1,292.9374168889363,1.4874935150146484,10.987552092054052,2.9735565185546875,2541.3950345384883,5.743503570556641,2541.3950345384787,8.196353912353516,7.289522394687909,6.432056427001953,2.935986328125,0.4928112030029297,640,480
231,fin_dataset_last/blur/train/M240TP799_CH0820211206204539_5000.jpg,1,491.6557099346479,1.3747215270996094,12.551895405731768,3.0717849731445312,3139.7223508311977,6.330728530883789,3139.7223508312777,9.159088134765625,7.495533050558991,6.378650665283203,3.887255859375,0.5269050598144531,640,480
232,fin_dataset_last/blur/train/M240TP799_CH0820211206221532_14500.jpg,1,753.9702322031235,1.4584064483642578,27.025996844028253,2.908945083618164,3933.02925075775,6.403446197509766,3933.029250757728,8.32223892211914,7.63042640873858,6.386041641235352,12.88779296875,0.5769729614257812,640,480
233,fin_dataset_last/blur/train/M240TP799_CH0820211206220012_11000.jpg,1,264.1530301110904,1.399993896484375,11.095999029721812,2.9554367065429688,2604.727555239069,5.957365036010742,2604.727555239045,8.053302764892578,7.352307146862172,6.648063659667969,3.058837890625,0.5183219909667969,640,480
234,fin_dataset_last/blur/train/M240TP799_CH0820211206143010_13500.jpg,1,457.83290442758124,1.4209747314453125,12.473579806620604,2.9647350311279297,2587.3046623398236,5.747079849243164,2587.3046623398222,8.325815200805664,7.298954739675199,6.672382354736328,2.623876953125,0.49757957458496094,640,480
235,fin_dataset_last/blur/train/M240TP799_CH0820211206144530_4000.jpg,1,499.8855115544636,1.6777515411376953,12.53522929044147,4.294633865356445,2614.950404597082,5.698919296264648,2614.950404597067,8.597373962402344,7.299661390166317,6.182193756103516,2.77744140625,0.5042552947998047,640,480
236,fin_dataset_last/blur/train/M240TP799_CH0820211206151530_18000.jpg,1,398.34068703832617,1.3713836669921875,11.008296056345149,2.8524398803710938,2523.9155497028487,6.596803665161133,2523.915549702971,8.76760482788086,7.294334543232726,6.071567535400391,2.69443359375,0.48804283142089844,640,480
237,fin_dataset_last/blur/train/M240TP799_CH0820211206170010_8500.jpg,1,316.45586356454436,1.39617919921875,10.351639282210044,2.9146671295166016,2425.5816195302978,6.2465667724609375,2425.581619530341,9.087324142456055,7.261869762631891,6.841182708740234,2.851318359375,0.5776882171630859,640,480
238,fin_dataset_last/blur/train/M240TP799_CH0820211206164530_1000.jpg,1,477.7046498290592,1.4922618865966797,11.9448149193514,3.0062198638916016,2811.728456746303,5.804300308227539,2811.7284567463507,8.090496063232422,7.349713766003247,6.793498992919922,3.06962890625,0.5090236663818359,640,480
239,fin_dataset_last/blur/train/M240TP799_CH0820211206154530_3500.jpg,1,403.57473384331604,1.630544662475586,12.40537990137283,2.9752254486083984,2727.6904344131794,5.820512771606445,2727.690434413233,8.337736129760742,7.365388713878401,6.351232528686523,2.992431640625,0.5064010620117188,640,480
240,fin_dataset_last/blur/train/M240TP799_CH0820211206114530_6500.jpg,1,411.207901753733,1.3935565948486328,11.56233706367819,3.017902374267578,2465.2800579810746,6.204843521118164,2465.280057981072,8.429527282714844,7.279776903509645,6.131649017333984,3.150146484375,0.49495697021484375,640,480
241,fin_dataset_last/blur/train/M240TP799_CH0820211206144530_3500.jpg,1,504.80929435389834,1.5943050384521484,12.260760974089639,3.1807422637939453,2574.6716707467663,7.838964462280273,2574.671670746791,8.821249008178711,7.2982743991010235,6.836175918579102,2.6794921875,0.5271434783935547,640,480
242,fin_dataset_last/blur/train/M240TP799_CH0820211206220012_19500.jpg,1,485.05348135832696,1.4090538024902344,11.590765498657994,2.9671192169189453,2836.626466199904,6.189584732055664,2836.6264661999107,8.102178573608398,7.381960648618416,6.576299667358398,3.410791015625,0.5888938903808594,640,480
243,fin_dataset_last/blur/train/M240TP799_CH0820211206103237_8000.jpg,1,499.5763100422754,1.4235973358154297,14.198223185805416,3.004312515258789,2679.8335049830425,5.917072296142578,2679.8335049830903,8.074283599853516,7.298212637269234,6.568670272827148,2.685302734375,0.49304962158203125,640,480
244,fin_dataset_last/blur/train/M240TP799_CH0820211206151530_10500.jpg,1,387.26980525943964,1.5377998352050781,11.055223343358687,3.0486583709716797,2525.953996193728,5.837202072143555,2525.9539961937207,8.514642715454102,7.2983843307387195,6.114006042480469,2.78740234375,0.5037784576416016,640,480
245,fin_dataset_last/blur/train/M240TP799_CH0820211206170010_11000.jpg,1,403.94486016988776,1.4312267303466797,14.72942350930295,2.845287322998047,2971.681542505043,6.448030471801758,2971.6815425049676,8.215665817260742,7.412163533576636,6.201267242431641,3.965283203125,0.5054473876953125,640,480
246,fin_dataset_last/blur/train/M240TP799_CH0820211206151530_18500.jpg,1,394.9621027119956,1.4085769653320312,11.3501705559108,2.9993057250976562,2547.581266873177,6.038188934326172,2547.581266873218,8.261442184448242,7.304188603989087,6.554841995239258,2.74921875,0.5400180816650391,640,480
247,fin_dataset_last/blur/train/M240TP799_CH0820211206150010_10000.jpg,1,501.79920364039725,1.4493465423583984,13.508975320173207,3.031492233276367,2595.4155178425044,5.872011184692383,2595.4155178425326,8.108854293823242,7.303151812427621,6.750822067260742,2.613916015625,0.5099773406982422,640,480
248,fin_dataset_last/blur/train/M240TP799_CH0820211206144530_13500.jpg,1,502.88003875308556,1.8439292907714844,12.299954079169252,3.0243396759033203,2601.4076801580736,5.622625350952148,2601.407680158099,8.88204574584961,7.305969916224897,6.379127502441406,2.781591796875,0.5090236663818359,640,480
249,fin_dataset_last/blur/train/M240TP799_CH0820211206124530_7000.jpg,1,508.4816375157568,1.4235973358154297,11.944289285662132,2.9544830322265625,2573.6160983972463,6.137609481811523,2573.616098397257,8.351564407348633,7.284270699975725,6.141901016235352,2.62470703125,0.4935264587402344,640,480
250,fin_dataset_last/blur/train/M240TP799_CH0820211206131530_11500.jpg,1,503.6067171160274,1.3966560363769531,11.560818892209157,2.8896331787109375,2627.385406014635,6.190299987792969,2627.3854060145813,8.086681365966797,7.3057548604367515,6.424903869628906,2.71103515625,0.5543231964111328,640,480
251,fin_dataset_last/blur/train/M240TP799_CH0820211206204539_20500.jpg,1,373.5249621103499,1.4190673828125,9.706159211569297,2.928495407104492,2488.4791394623817,5.740165710449219,2488.479139462378,8.089542388916016,7.286609871771166,6.674289703369141,2.7923828125,0.5090236663818359,640,480
252,fin_dataset_last/blur/train/M240TP799_CH0820211206171530_7000.jpg,1,465.8856810638004,1.7490386962890625,14.926983524788598,3.221273422241211,3134.287039424778,5.652666091918945,3134.2870394247607,8.580207824707031,7.498309295165685,6.056785583496094,4.70986328125,0.5309581756591797,640,480
253,fin_dataset_last/blur/train/M240TP799_CH0820211206134530_9500.jpg,1,496.38810597224773,1.3751983642578125,11.106354214137909,2.767324447631836,2524.850687292402,6.421327590942383,2524.8506872923263,8.465051651000977,7.27267801492021,6.148576736450195,2.63134765625,0.49877166748046875,640,480
254,fin_dataset_last/blur/train/M240TP799_CH0820211206113930_8000.jpg,1,467.86160937228715,1.4009475708007812,11.672911275980013,2.904653549194336,2536.100826744495,6.023168563842773,2536.100826744559,8.14509391784668,7.285377967020888,6.690263748168945,2.610595703125,0.5052089691162109,640,480
255,fin_dataset_last/blur/train/M240TP799_CH0820211206181526_5500.jpg,1,445.68450498754714,1.7540454864501953,15.21405821157368,2.917766571044922,3111.7399591525373,5.7849884033203125,3111.739959152594,8.07499885559082,7.430133651518451,6.777524948120117,4.931494140625,0.5698204040527344,640,480
256,fin_dataset_last/blur/train/M240TP799_CH0820211206233008_21000.jpg,1,489.8588358865421,1.699209213256836,13.941977337210218,3.0927658081054688,3078.3506970989065,5.705833435058594,3078.3506970988815,8.51297378540039,7.454399006743518,6.096839904785156,3.943701171875,0.5199909210205078,640,480
257,fin_dataset_last/blur/train/M240TP799_CH0820211206164530_4500.jpg,1,364.0150902038152,1.3675689697265625,11.486112222668252,2.860546112060547,2579.523953994179,6.578683853149414,2579.5239539942204,8.429527282714844,7.296059993058214,6.265878677368164,3.017333984375,0.5102157592773438,640,480
258,fin_dataset_last/blur/train/M240TP799_CH0820211206094539_3500.jpg,1,415.1137585366143,1.489400863647461,13.259374548961567,2.86102294921875,2587.308001059161,6.527423858642578,2587.308001059186,8.121490478515625,7.3181093972907725,6.595134735107422,3.0115234375,0.5648136138916016,640,480
259,fin_dataset_last/blur/train/M240TP799_CH0820211206100019_16000.jpg,1,521.6981803161199,1.438140869140625,15.9120254035992,2.9218196868896484,2769.2135403026937,5.7201385498046875,2769.213540302631,7.997989654541016,7.323952598827568,6.938457489013672,3.023974609375,0.5190372467041016,640,480
260,fin_dataset_last/blur/train/M240TP799_CH0820211206170010_11500.jpg,1,506.2370463510726,1.9650459289550781,14.491971031688081,3.3485889434814453,2957.576579674257,5.744218826293945,2957.5765796742226,8.184671401977539,7.3624756327430445,6.749629974365234,3.845751953125,0.5161762237548828,640,480
261,fin_dataset_last/blur/train/M240TP799_CH0820211206171530_10000.jpg,1,466.6266190978581,1.4345645904541016,15.072243875321286,3.5657882690429688,3185.588769054006,5.903005599975586,3185.588769053957,8.714675903320312,7.520123488724759,6.113529205322266,4.9306640625,0.5257129669189453,640,480
262,fin_dataset_last/blur/train/M240TP799_CH0820211206223012_11500.jpg,1,802.9898408159785,1.3625621795654297,17.800221254521656,2.870798110961914,3412.330841963424,7.117509841918945,3412.3308419634914,8.676767349243164,7.52798365177209,6.127834320068359,6.395751953125,0.5450248718261719,640,480
263,fin_dataset_last/blur/train/M240TP799_CH0820211206094259_0.jpg,1,395.4866045728897,1.4526844024658203,13.847162086945376,2.7790069580078125,2652.047142729881,5.936622619628906,2652.0471427298703,8.00633430480957,7.307200963033506,6.633520126342773,4.325537109375,0.5068778991699219,640,480
264,fin_dataset_last/blur/train/M240TP799_CH0820211206231848_6000.jpg,1,330.58963854979396,1.5347003936767578,10.688619189822088,2.964496612548828,2645.1654920130213,5.676031112670898,2645.1654920130973,8.046865463256836,7.3542113293639115,7.177829742431641,3.17919921875,0.5028247833251953,640,480
265,fin_dataset_last/blur/train/M240TP799_CH0820211206133010_8500.jpg,1,395.324870330715,1.3720989227294922,12.992947190847547,3.4143924713134766,2615.3472489328697,5.842924118041992,2615.347248932852,8.673906326293945,7.289443582524367,6.038665771484375,2.596484375,0.4940032958984375,640,480
266,fin_dataset_last/blur/train/M240TP799_CH0820211206140010_14500.jpg,1,411.70996272607385,1.4400482177734375,12.700210116136152,2.794504165649414,2643.7475951183837,6.730556488037109,2643.7475951183606,8.819341659545898,7.291127550572845,6.2923431396484375,2.592333984375,0.5509853363037109,640,480
267,fin_dataset_last/blur/train/M240TP799_CH0820211206174529_1000.jpg,1,398.8505116995811,1.4047622680664062,13.083415619507335,3.005504608154297,2722.6647711557475,6.303548812866211,2722.664771155757,8.094549179077148,7.3438081778685245,6.800413131713867,3.0978515625,0.5290508270263672,640,480
268,fin_dataset_last/blur/train/M240TP799_CH0820211206150010_500.jpg,1,381.1059231088849,1.4955997467041016,11.616617068843349,2.8722286224365234,2461.459721390608,5.968570709228516,2461.4597213905854,8.028984069824219,7.253034665799869,6.7424774169921875,2.575732421875,0.5164146423339844,640,480
269,fin_dataset_last/blur/train/M240TP799_CH0820211206094259_1500.jpg,1,416.35733634287516,1.680612564086914,13.238339066270038,3.163576126098633,2564.5651030974764,5.732536315917969,2564.565103097443,8.476495742797852,7.315425921530235,7.183313369750977,3.10615234375,0.49614906311035156,640,480
270,fin_dataset_last/blur/train/M240TP799_CH0820211206101539_7500.jpg,1,553.6498839708859,1.3797283172607422,12.834617389151957,3.2677650451660156,2670.771006611053,6.108999252319336,2670.771006611061,8.632183074951172,7.310639596082556,6.183147430419922,2.882861328125,0.49376487731933594,640,480
271,fin_dataset_last/blur/train/M240TP799_CH0820211206134530_18000.jpg,1,477.4537628351743,1.4879703521728516,11.838687660514774,2.9020309448242188,2573.7541637199893,6.630659103393555,2573.7541637199274,9.757041931152344,7.288242363193359,6.594657897949219,2.670361328125,0.4889965057373047,640,480
272,fin_dataset_last/blur/train/M240TP799_CH0820211206100019_8000.jpg,1,427.3732794309829,1.6939640045166016,13.188955277247574,3.0312538146972656,2670.674661933276,6.875276565551758,2670.6746619332484,9.719610214233398,7.31925713335104,6.955862045288086,3.2705078125,0.58746337890625,640,480
273,fin_dataset_last/blur/train/M240TP799_CH0820211206100019_22000.jpg,1,429.5192157223065,1.5003681182861328,13.915552072911884,2.8984546661376953,2640.1565799145646,6.170034408569336,2640.156579914556,8.143901824951172,7.29666491329795,6.7691802978515625,2.931005859375,0.5078315734863281,640,480
274,fin_dataset_last/blur/train/M240TP799_CH0820211206111524_11000.jpg,1,469.72978314611646,1.478433609008789,12.213667290826894,2.929210662841797,2560.655090738839,5.800008773803711,2560.655090738867,8.195877075195312,7.292760324006875,6.455898284912109,2.65126953125,0.4887580871582031,640,480
275,fin_dataset_last/blur/train/M240TP799_CH0820211206131530_16000.jpg,1,425.1694885558658,1.421213150024414,10.731052948905546,3.3333301544189453,2474.8182734740535,6.004095077514648,2474.8182734740503,8.794307708740234,7.27829117486773,6.256818771362305,2.618896484375,0.5660057067871094,640,480
276,fin_dataset_last/blur/train/M240TP799_CH0820211206224532_1500.jpg,1,698.130464924452,1.527547836303711,16.93503712541928,3.0913352966308594,3470.5284962701335,6.301164627075195,3470.528496270164,8.565902709960938,7.5940681494461035,6.472110748291016,6.130126953125,0.5414485931396484,640,480
277,fin_dataset_last/blur/train/M240TP799_CH0820211206103237_8500.jpg,1,485.0820792447302,1.4119148254394531,11.792778086377563,2.994537353515625,2593.9735307231604,6.166219711303711,2593.9735307231804,8.244514465332031,7.275334747346621,6.57200813293457,2.677001953125,0.5457401275634766,640,480
278,fin_dataset_last/blur/train/M240TP799_CH0820211206133010_12000.jpg,1,464.40764128074653,1.4691352844238281,11.828343866673027,3.0248165130615234,2562.2004241078994,5.867481231689453,2562.200424107906,8.134603500366211,7.283119602757809,6.855964660644531,2.6396484375,0.49567222595214844,640,480
279,fin_dataset_last/blur/train/M240TP799_CH0820211206120010_14000.jpg,1,425.3733923848047,1.5997886657714844,11.364904281847487,3.0629634857177734,2455.1032580405695,5.819559097290039,2455.103258040589,9.303569793701172,7.279673482640194,6.538152694702148,2.642138671875,0.49114227294921875,640,480
280,fin_dataset_last/blur/train/M240TP799_CH0820211206170010_16500.jpg,1,398.74135517627934,1.352071762084961,11.624269365732532,3.2052993774414062,2690.1421740744336,5.8612823486328125,2690.1421740744568,8.467435836791992,7.296102897645942,6.20579719543457,3.055517578125,0.629425048828125,640,480
281,fin_dataset_last/blur/train/M240TP799_CH0820211206110035_22000.jpg,1,569.8064691731771,1.4564990997314453,14.102488659733593,2.8476715087890625,2847.876538427702,6.303071975708008,2847.8765384277062,8.328676223754883,7.321616488642653,6.249189376831055,3.23896484375,0.5583763122558594,640,480
282,fin_dataset_last/blur/train/M240TP799_CH0820211206111524_8500.jpg,1,588.2091239990131,1.3871192932128906,12.67278909435781,2.9337406158447266,2658.1984470104335,5.810260772705078,2658.19844701038,8.020877838134766,7.297076572896872,7.080554962158203,2.6927734375,0.518798828125,640,480
283,fin_dataset_last/blur/train/M240TP799_CH0820211206114530_18000.jpg,1,960.0346451853014,1.817464828491211,22.11122101262418,2.9358863830566406,2962.249065834976,5.726099014282227,2962.2490658349693,8.503198623657227,7.3510994591550665,6.4563751220703125,5.56484375,0.5452632904052734,640,480
284,fin_dataset_last/blur/train/M240TP799_CH0820211206143010_22500.jpg,1,451.28745956877617,1.4119148254394531,12.363301419875556,3.527402877807617,2588.4354200174735,5.85627555847168,2588.435420017516,9.009122848510742,7.289296383147337,6.4907073974609375,2.579052734375,0.4992485046386719,640,480
285,fin_dataset_last/blur/train/M240TP799_CH0820211206220012_22000.jpg,1,594.5230210162696,1.3415813446044922,13.369789715353933,2.982616424560547,2957.850900524162,7.021665573120117,2957.8509005241367,9.003400802612305,7.444627905600248,6.222248077392578,3.835791015625,0.5035400390625,640,480
286,fin_dataset_last/blur/train/M240TP799_CH0820211206181526_2500.jpg,1,491.72944110768634,1.4014244079589844,14.262886827352492,2.8765201568603516,3144.2701379743985,7.066965103149414,3144.2701379744276,8.56781005859375,7.487512897102323,6.3381195068359375,4.58203125,0.5810260772705078,640,480
287,fin_dataset_last/blur/train/M240TP799_CH0820211206181526_6000.jpg,1,748.9600514210591,1.3964176177978516,15.763507072589777,2.93731689453125,3089.2916582505577,5.818605422973633,3089.291658250535,7.935285568237305,7.402110491897241,7.116079330444336,3.30205078125,0.5078315734863281,640,480
288,fin_dataset_last/blur/train/M240TP799_CH0820211206164530_8500.jpg,1,333.16248381499196,1.438140869140625,13.319476923787157,2.9296875,2625.546058806809,5.627632141113281,2625.546058806809,8.10098648071289,7.306198638205865,7.43556022644043,3.110302734375,0.5025863647460938,640,480
289,fin_dataset_last/blur/train/M240TP799_CH0820211206121530_5000.jpg,1,543.2713387051795,1.6684532165527344,13.285883493851372,3.7910938262939453,2694.9681555698726,5.761623382568359,2694.9681555698653,8.650541305541992,7.283507870635801,6.193637847900391,2.564111328125,0.5090236663818359,640,480
290,fin_dataset_last/blur/train/M240TP799_CH0820211206170010_17500.jpg,1,401.674439601379,1.3415813446044922,11.081242613753806,2.8128623962402344,2541.24316739489,6.724357604980469,2541.2431673948695,8.797645568847656,7.264523564181985,6.057024002075195,3.025634765625,0.5240440368652344,640,480
291,fin_dataset_last/blur/train/M240TP799_CH0820211206094539_4500.jpg,1,416.80273479779544,1.3790130615234375,13.32611265919895,2.8722286224365234,2591.8468320397365,7.039308547973633,2591.846832039736,8.823871612548828,7.318402539221048,6.272315979003906,2.98994140625,0.5776882171630859,640,480
292,fin_dataset_last/blur/train/M240TP799_CH0820211206231848_1500.jpg,1,382.72644376928554,1.3837814331054688,11.639375527823274,2.874135971069336,2709.0637443986875,5.691766738891602,2709.0637443987493,7.913351058959961,7.373221555976429,7.781505584716797,3.699658203125,0.5183219909667969,640,480
293,fin_dataset_last/blur/train/M240TP799_CH0820211206134530_14500.jpg,1,498.4242788491143,1.6248226165771484,11.291720460068799,2.904653549194336,2522.8007095159032,5.702495574951172,2522.8007095159583,8.056402206420898,7.274088039392421,7.656335830688477,2.603125,0.4901885986328125,640,480
294,fin_dataset_last/blur/train/M240TP799_CH0820211206221532_3500.jpg,1,300.94954434075885,1.8723011016845703,10.272029169624071,4.47535514831543,2606.173546951423,6.438493728637695,2606.1735469514306,10.202169418334961,7.398275339424843,8.18490982055664,3.168408203125,0.5180835723876953,640,480
295,fin_dataset_last/blur/train/M240TP799_CH0820211206103237_7000.jpg,1,494.84905032344386,1.5208721160888672,13.082610596113105,3.064870834350586,2671.1225638683322,5.976438522338867,2671.122563868307,8.516073226928711,7.299678756519355,7.023334503173828,2.65458984375,0.5075931549072266,640,480
296,fin_dataset_last/blur/train/M240TP799_CH0820211206103237_5000.jpg,1,508.6454696165293,1.3613700866699219,14.43756889643894,3.266572952270508,2834.458053101638,6.054401397705078,2834.458053101724,8.602619171142578,7.323062410542406,6.332874298095703,3.624951171875,0.507354736328125,640,480
297,fin_dataset_last/blur/train/M240TP799_CH0820211206180009_15000.jpg,1,500.528207568317,1.3644695281982422,17.43577942501471,2.9458999633789062,3551.197509069624,6.39033317565918,3551.1975090696073,8.608341217041016,7.6415882855976935,6.353139877319336,5.3357421875,0.5145072937011719,640,480
298,fin_dataset_last/blur/train/M240TP799_CH0820211206234528_13500.jpg,1,418.85848050227696,1.497030258178711,13.029387043744718,3.076314926147461,2730.583316957793,6.923198699951172,2730.583316957807,8.73708724975586,7.414743800694552,6.69407844543457,3.71875,0.5707740783691406,640,480
299,fin_dataset_last/blur/train/M240TP799_CH0820211206220012_16500.jpg,1,689.7973493162366,1.4085769653320312,14.93794472141444,3.0858516693115234,3067.502142072231,6.745100021362305,3067.502142072237,9.968757629394531,7.310400555990691,7.424831390380859,2.884521484375,0.4703998565673828,640,480
300,fin_dataset_last/blur/train/M240TP799_CH0820211206143010_17000.jpg,1,501.4961007046063,1.7096996307373047,12.321568702822212,3.513336181640625,2739.469667325131,8.230209350585938,2739.46966732507,9.760618209838867,7.348002754766908,7.913827896118164,2.86708984375,0.46706199645996094,640,480
301,fin_dataset_last/blur/train/M240TP799_CH0820211206114530_10500.jpg,1,797.2319429726496,1.6376972198486328,19.938487074812706,3.477811813354492,2917.072941882322,8.89277458190918,2917.072941882328,9.872674942016602,7.356859671132894,6.836175918579102,5.090869140625,0.5049705505371094,640,480
302,fin_dataset_last/blur/train/M240TP799_CH0820211206220012_18000.jpg,1,320.3229405592176,1.4948844909667969,11.671723216014728,3.255605697631836,2729.240842012271,7.552862167358398,2729.240842012327,9.372472763061523,7.344364600947312,6.817340850830078,3.088720703125,0.5130767822265625,640,480
303,fin_dataset_last/blur/train/M240TP799_CH0820211206101539_3000.jpg,1,485.3135469962119,1.3947486877441406,13.236881095701925,3.1270980834960938,2653.8969735417118,7.480621337890625,2653.896973541745,9.186744689941406,7.293410740416313,6.5250396728515625,2.711865234375,0.5147457122802734,640,480
304,fin_dataset_last/blur/train/M240TP799_CH0820211206180009_15500.jpg,1,440.42972508235493,1.4221668243408203,16.17801064720298,3.0660629272460938,3348.280157637936,7.150411605834961,3348.280157637887,8.835315704345703,7.553975770362071,6.593942642211914,5.429541015625,0.6511211395263672,640,480
305,fin_dataset_last/blur/train/M240TP799_CH0820211206233008_12500.jpg,1,489.9540923468271,1.42669677734375,13.678096083763627,3.0655860900878906,3168.6039781778722,6.091117858886719,3168.6039781778804,8.189201354980469,7.477118496956154,7.248163223266602,4.219287109375,0.537872314453125,640,480
306,fin_dataset_last/blur/train/M240TP799_CH0820211206181526_21500.jpg,1,372.6958976153904,1.5134811401367188,13.686394260118998,3.0760765075683594,2857.29195197544,5.891561508178711,2857.291951975519,8.925914764404297,7.391549822304196,8.953332901000977,3.71376953125,0.5123615264892578,640,480
307,fin_dataset_last/blur/train/M240TP799_CH0820211206173010_17500.jpg,1,432.52500689772484,1.4927387237548828,16.47469008439021,3.1096935272216797,3411.802296148637,5.898475646972656,3411.8022961486713,8.372306823730469,7.5304387535287045,6.690740585327148,5.31416015625,0.5271434783935547,640,480
308,fin_dataset_last/blur/train/M240TP799_CH0820211206180009_18000.jpg,1,469.2000391090286,1.5997886657714844,16.576260824242652,3.1702518463134766,3509.193240701214,5.896806716918945,3509.1932407011814,8.550405502319336,7.604251585621893,6.173849105834961,5.399658203125,0.5307197570800781,640,480
309,fin_dataset_last/blur/train/M240TP799_CH0820211206114530_11500.jpg,1,424.0619529324745,1.3921260833740234,12.150841044011482,2.8388500213623047,2574.3434810670983,6.567716598510742,2574.34348106712,8.963346481323242,7.297490987077335,6.108999252319336,3.442333984375,0.5278587341308594,640,480
310,fin_dataset_last/blur/train/M240TP799_CH0820211206173010_19500.jpg,1,315.8018170101484,1.4538764953613281,12.181051346251092,3.2787322998046875,2694.918399273916,8.627653121948242,2694.9183992738854,8.8653564453125,7.310533391818855,6.308555603027344,3.40166015625,0.5240440368652344,640,480
